,playerID,W,L,G,GS,CG,SV,IPouts,H,ER,HR,BB,SO,BAOpp,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,Years_Played,HoF,votedBy,WAR,TimeFrame,Name,cluster
260,palmeji01,268,152,558,521,211,4,11844,3349,1253,303,1311,2212,4.472,37.0,85,38.0,11,16114.0,15,1395,0.0,0.0,0.0,19,1.0,BBWAA,67.57,1965 - 1984,Jim Palmer,1
261,bahnsst01,146,149,574,327,73,20,7587,2440,1013,223,924,1359,4.779000000000001,59.0,89,34.0,3,10701.0,90,1127,0.0,0.0,0.0,16,0.0,0,23.92,1966 - 1982,Stan Bahnsen,1
262,frymawo01,141,155,625,322,68,58,7234,2367,1010,187,890,1587,5.459,79.0,68,68.0,16,10291.0,160,1136,0.0,0.0,0.0,18,0.0,0,18.15,1966 - 1983,Woodie Fryman,1
263,reedro01,146,140,751,236,55,103,7432,2374,953,182,633,1481,4.994000000000001,124.0,72,50.0,1,10304.0,300,1084,0.0,0.0,0.0,19,0.0,0,24.8,1966 - 1984,Ron Reed,1
264,ryanno01,324,292,807,773,222,3,16158,3923,1911,321,2795,5714,5.637000000000001,78.0,277,158.0,33,22575.0,13,2178,0.0,0.0,0.0,27,1.0,BBWAA,83.6,1966 - 1993,Nolan Ryan,2
265,suttodo01,324,256,774,756,178,5,15847,4692,1914,472,1343,3574,5.941000000000001,102.0,112,82.0,21,21631.0,12,2104,0.0,0.0,0.0,23,1.0,BBWAA,68.29,1966 - 1988,Don Sutton,1
266,brettke01,83,85,349,184,51,11,4579,1490,666,127,562,807,4.487,62.0,37,23.0,10,6477.0,70,734,0.0,0.0,0.0,14,0.0,0,12.61,1967 - 1981,Ken Brett,1
267,koosmje01,222,209,612,527,140,17,11518,3635,1433,290,1198,2556,5.065,121.0,89,71.0,29,15996.0,43,1608,0.0,0.0,0.0,19,0.0,0,56.96,1967 - 1985,Jerry Koosman,1
268,lylesp01,99,76,899,0,0,238,4171,1292,445,84,481,873,4.517000000000001,81.0,66,14.0,10,5794.0,634,519,0.0,0.0,0.0,16,0.0,0,22.82,1967 - 1982,Sparky Lyle,0
269,marshmi01,97,112,724,24,3,188,4160,1281,484,79,514,880,4.5840000000000005,52.0,72,31.0,7,5842.0,549,548,0.0,0.0,0.0,14,0.0,0,17.19,1967 - 1981,Mike Marshall,0
270,niekrjo01,221,204,702,500,107,16,10752,3466,1431,276,1262,1747,6.559000000000001,71.0,172,65.0,8,15166.0,93,1620,0.0,0.0,0.0,22,0.0,0,28.71,1967 - 1988,Joe Niekro,1
271,seaveto01,311,205,656,647,231,1,14348,3971,1521,380,1390,3640,5.027000000000001,116.0,126,76.0,8,19369.0,6,1674,0.0,0.0,0.0,20,1.0,BBWAA,106.02,1967 - 1986,Tom Seaver,1
272,torremi01,185,160,494,458,117,0,9132,3043,1340,223,1371,1404,5.956,84.0,103,59.0,11,13179.0,13,1501,0.0,0.0,0.0,18,0.0,0,23.75,1967 - 1984,Mike Torrez,1
273,billija01,145,113,476,305,74,15,6692,2272,949,176,750,1141,3.9579999999999993,97.0,84,98.0,4,9487.0,83,1069,0.0,0.0,0.0,13,0.0,0,9.91,1968 - 1980,Jack Billingham,1
274,burgmto01,79,55,745,3,0,102,3776,1231,452,94,384,584,4.477,55.0,23,32.0,7,5272.0,369,521,0.0,0.0,0.0,17,0.0,0,17.48,1968 - 1984,Tom Burgmeier,0
275,fingero01,114,118,944,37,4,341,5104,1474,549,123,492,1299,4.319000000000001,109.0,40,39.0,7,6942.0,709,615,0.0,0.0,0.0,17,1.0,BBWAA,24.99,1968 - 1985,Rollie Fingers,0
276,pattima01,114,109,475,224,64,25,6116,1933,820,209,603,1179,3.2640000000000007,75.0,37,45.0,2,8501.0,119,905,0.0,0.0,0.0,13,0.0,0,21.21,1968 - 1980,Marty Pattin,1
277,rookeji01,103,109,319,255,66,7,5431,1694,696,128,703,976,3.274,55.0,55,18.0,6,7668.0,23,814,0.0,0.0,0.0,13,0.0,0,17.05,1968 - 1980,Jim Rooker,1
278,bluevi01,209,161,502,473,143,2,10030,2939,1213,263,1185,2175,4.026,61.0,103,23.0,13,13837.0,11,1357,0.0,0.0,0.0,17,0.0,0,44.88,1969 - 1986,Vida Blue,1
279,clevere01,105,106,428,203,57,25,5427,1843,807,152,543,930,3.901,68.0,49,44.0,6,7731.0,111,919,0.0,0.0,0.0,13,0.0,0,8.35,1969 - 1981,Reggie Cleveland,1
280,dragodi01,108,117,519,189,62,58,5625,1901,755,157,558,987,3.753,75.0,34,54.0,3,7899.0,216,827,0.0,0.0,0.0,13,0.0,0,20.47,1969 - 1981,Dick Drago,1
281,garbege01,96,113,931,9,4,218,4530,1464,560,123,445,940,5.690999999999999,155.0,30,37.0,10,6327.0,609,654,0.0,0.0,0.0,19,0.0,0,16.53,1969 - 1988,Gene Garber,0
282,griffto02,77,94,401,191,29,5,4484,1407,676,133,769,1054,3.87,66.0,81,52.0,20,6576.0,53,762,0.0,0.0,0.0,14,0.0,0,4.0,1969 - 1982,Tom Griffin,1
283,leebi03,119,90,416,225,72,19,5833,2122,783,176,531,713,4.025,27.0,24,27.0,1,8271.0,70,885,0.0,0.0,0.0,14,0.0,0,21.35,1969 - 1982,Bill Lee,1
284,renkost01,134,146,451,365,57,6,7482,2438,1107,248,1010,1455,4.426,86.0,73,22.0,4,10704.0,36,1233,0.0,0.0,0.0,15,0.0,0,20.93,1969 - 1983,Steve Renko,1
285,reussje01,220,191,628,547,127,11,11009,3734,1483,245,1127,1907,6.715999999999999,118.0,107,59.0,23,15582.0,41,1700,0.0,0.0,0.0,22,0.0,0,32.85,1969 - 1990,Jerry Reuss,1
286,roberda05,103,125,445,277,77,15,6297,2188,882,155,615,957,4.475999999999999,80.0,45,31.0,2,8930.0,69,979,0.0,0.0,0.0,13,0.0,0,22.19,1969 - 1981,Dave Roberts,1
287,blylebe01,287,250,692,685,242,0,14910,4632,1830,430,1322,3701,5.968999999999999,71.0,114,155.0,19,20491.0,3,2029,176.0,121.0,0.0,22,1.0,BBWAA,96.13,1970 - 1992,Bert Blyleven,1
288,curtijo01,89,97,438,199,42,11,4923,1695,722,140,669,825,4.452,92.0,74,13.0,2,7099.0,100,810,86.0,46.0,0.0,15,0.0,0,7.07,1970 - 1984,John Curtis,1
289,forscke01,114,113,521,241,70,51,6382,2071,796,155,586,1047,4.188,68.0,43,47.0,7,8852.0,177,881,90.0,56.0,0.0,16,0.0,0,26.95,1970 - 1986,Ken Forsch,1
290,gurala01,126,97,403,261,71,14,6141,2020,855,204,600,801,4.734,38.0,27,46.0,3,8596.0,60,958,87.0,86.0,0.0,16,0.0,0,21.52,1970 - 1985,Larry Gura,1
291,houghch01,216,216,858,440,107,61,11404,3283,1582,383,1665,2362,5.989000000000001,44.0,179,174.0,42,16170.0,240,1807,125.0,126.0,0.0,25,0.0,0,39.03,1970 - 1994,Charlie Hough,1
292,hraboal01,64,35,545,1,0,97,2166,619,249,50,315,548,2.962,58.0,36,13.0,1,3056.0,307,284,41.0,39.0,0.0,13,0.0,0,10.04,1970 - 1982,Al Hrabosky,0
293,larocda01,65,58,647,15,1,126,3148,919,411,94,459,819,3.731,81.0,18,29.0,7,4459.0,381,448,85.0,41.0,0.0,14,0.0,0,14.39,1970 - 1983,Dave LaRoche,0
294,splitpa01,166,143,429,392,88,1,7664,2644,1082,192,780,1057,4.25,41.0,41,34.0,5,10829.0,13,1243,123.0,92.0,0.0,15,0.0,0,22.41,1970 - 1984,Paul Splittorff,1
295,wilcomi01,119,113,394,283,73,6,6050,1991,913,204,770,1137,4.2780000000000005,66.0,51,74.0,11,8635.0,53,1013,80.0,59.0,0.0,16,0.0,0,13.02,1970 - 1986,Milt Wilcox,1
296,alexado01,194,174,561,464,98,3,10103,3376,1406,324,978,1528,6.005999999999999,60.0,74,53.0,10,14162.0,56,1541,116.0,97.0,0.0,19,0.0,0,34.78,1971 - 1989,Doyle Alexander,1
297,caldwmi01,137,130,475,307,98,18,7226,2581,1020,218,597,939,4.066999999999999,62.0,65,35.0,9,10156.0,77,1182,109.0,60.0,0.0,14,0.0,0,18.950000000000003,1971 - 1984,Mike Caldwell,1
298,forstte01,54,65,614,39,5,127,3317,1034,397,51,457,791,4.064,63.0,46,24.0,4,4700.0,318,454,71.0,34.0,0.0,16,0.0,0,18.57,1971 - 1986,Terry Forster,0
299,hasslan01,44,71,387,112,26,29,3370,1125,478,67,520,630,4.994999999999998,49.0,58,32.0,7,4896.0,126,562,55.0,33.0,0.0,14,0.0,0,7.319999999999999,1971 - 1985,Andy Hassler,1
300,hootobu01,151,136,480,377,86,7,7956,2497,996,193,799,1491,4.03,58.0,62,20.0,4,11025.0,35,1112,125.0,76.0,0.0,15,0.0,0,36.42,1971 - 1985,Burt Hooton,1
301,kisonbr01,115,88,380,246,36,12,5429,1693,736,150,662,1073,3.734,58.0,58,68.0,11,7676.0,54,839,75.0,52.0,0.0,15,0.0,0,14.26,1971 - 1985,Bruce Kison,1
302,matlajo01,125,126,361,318,97,3,7089,2276,835,161,638,1516,3.358,69.0,68,26.0,9,9789.0,23,970,96.0,61.0,0.0,13,0.0,0,38.92,1971 - 1983,Jon Matlack,1
303,slatoji01,151,158,496,360,86,14,8051,2773,1202,277,1004,1191,4.642,65.0,97,48.0,6,11535.0,71,1335,96.0,102.0,0.0,16,0.0,0,17.53,1971 - 1986,Jim Slaton,1
304,gossari01,124,107,1002,37,16,310,5428,1497,605,119,732,1502,5.366000000000001,90.0,63,47.0,5,7507.0,681,670,106.0,67.0,0.0,22,1.0,BBWAA,41.62,1972 - 1994,Rich Gossage,0
305,reuscri01,214,191,557,529,102,5,10645,3588,1330,221,935,2015,5.653,117.0,89,88.0,10,14888.0,16,1494,167.0,120.0,0.0,19,0.0,0,68.08,1972 - 1991,Rick Reuschel,1
306,tidrodi01,100,94,620,138,32,55,5240,1705,715,163,579,975,4.053,112.0,32,43.0,2,7412.0,244,807,93.0,62.0,0.0,13,0.0,0,14.25,1972 - 1984,Dick Tidrow,0
307,tomlida01,25,12,409,1,0,12,1534,543,217,32,198,278,3.775,58.0,12,12.0,7,2239.0,138,261,50.0,20.0,0.0,13,0.0,0,-1.1799999999999995,1972 - 1986,Dave Tomlin,0
308,burrira01,108,134,480,302,47,4,6566,2310,1015,221,764,1065,4.764,76.0,69,54.0,14,9441.0,65,1133,110.0,72.0,161.0,15,0.0,0,15.12,1973 - 1987,Ray Burris,2
309,campbbi02,83,68,700,9,2,126,3688,1139,484,82,495,864,3.849,100.0,47,20.0,6,5239.0,455,550,88.0,41.0,84.0,15,0.0,0,12.39,1973 - 1987,Bill Campbell,0
310,rogerst01,158,152,399,393,129,2,8513,2619,1001,151,876,1621,3.274,75.0,87,43.0,8,11702.0,3,1122,153.0,70.0,246.0,13,0.0,0,45.09,1973 - 1985,Steve Rogers,2
311,ruthvdi01,123,127,355,332,61,1,6327,2155,970,165,767,1145,4.340000000000001,72.0,53,38.0,22,9047.0,12,1075,92.0,71.0,190.0,14,0.0,0,17.349999999999998,1973 - 1986,Dick Ruthven,2
312,tananfr01,240,236,638,616,143,1,12565,4063,1704,448,1255,2773,5.8290000000000015,116.0,119,129.0,27,17641.0,10,1910,165.0,117.0,309.0,21,0.0,0,57.1,1973 - 1993,Frank Tanana,2
313,zahnge01,111,109,304,270,79,1,5547,1978,769,149,526,705,3.813,28.0,32,19.0,4,7798.0,13,889,81.0,56.0,249.0,13,0.0,0,20.47,1973 - 1985,Geoff Zahn,2
314,dennyjo01,123,108,325,322,62,0,6446,2093,856,137,778,1146,3.596000000000001,49.0,68,54.0,12,9077.0,0,967,82.0,46.0,250.0,13,0.0,0,31.1,1974 - 1986,John Denny,2
315,easteja01,23,33,321,36,0,14,1834,663,314,48,319,350,4.3340000000000005,30.0,38,17.0,2,2744.0,105,360,33.0,30.0,82.0,13,0.0,0,1.71,1974 - 1987,Jamie Easterly,0
316,forscbo01,168,136,498,422,67,3,8384,2777,1169,216,832,1133,4.557,84.0,93,45.0,18,11715.0,19,1319,106.0,101.0,270.0,16,0.0,0,18.87,1974 - 1989,Bob Forsch,2
317,kernji01,53,57,416,14,1,88,2380,670,293,35,444,651,3.896,61.0,48,29.0,8,3422.0,254,332,71.0,32.0,74.0,13,0.0,0,14.25,1974 - 1986,Jim Kern,0
318,lavelga01,80,77,745,3,0,136,3255,1004,353,51,440,769,3.513,126.0,19,13.0,18,4604.0,399,413,81.0,36.0,99.0,13,0.0,0,19.72,1974 - 1987,Gary Lavelle,0
319,martiti01,55,42,546,2,0,115,2502,732,320,53,425,632,3.873,57.0,64,8.0,7,3544.0,320,357,43.0,40.0,89.0,14,0.0,0,8.59,1974 - 1988,Tippy Martinez,0
320,montejo01,90,83,298,244,32,5,4957,1604,650,135,513,1081,3.686,57.0,29,29.0,10,6983.0,17,728,83.0,59.0,94.0,13,0.0,0,21.54,1974 - 1986,John Montefusco,2
321,rhoderi01,151,125,413,380,69,1,7781,2606,1036,198,801,1419,4.137,62.0,80,39.0,31,10900.0,14,1143,105.0,66.0,223.0,16,0.0,0,30.1,1974 - 1989,Rick Rhoden,2
322,ruhleve01,67,88,327,188,29,11,4234,1483,585,119,348,582,3.483,37.0,15,35.0,5,5964.0,45,675,61.0,37.0,127.0,13,0.0,0,11.96,1974 - 1986,Vern Ruhle,2
323,tekulke01,94,90,1050,0,0,184,4310,1305,455,63,491,779,4.468000000000001,179.0,23,17.0,3,6001.0,638,526,92.0,43.0,162.0,16,0.0,0,26.14,1974 - 1989,Kent Tekulve,0
324,anderla02,40,39,699,1,0,49,2986,932,348,58,311,758,4.752999999999999,64.0,21,17.0,7,4171.0,267,402,53.0,40.0,71.0,17,0.0,0,13.85,1975 - 1994,Larry Andersen,0
325,candejo01,177,122,600,356,54,29,7577,2399,935,245,592,1673,6.018999999999999,63.0,28,37.0,26,10366.0,82,1038,105.0,93.0,182.0,19,0.0,0,39.91,1975 - 1993,John Candelaria,2
326,eckerde01,197,171,1071,361,100,390,9857,3076,1278,347,738,2401,6.063000000000002,91.0,28,75.0,16,13534.0,577,1382,109.0,93.0,146.0,24,1.0,BBWAA,62.25,1975 - 1998,Dennis Eckersley,0
327,flanami01,167,143,526,404,101,4,8310,2806,1199,251,890,1491,5.135,41.0,84,41.0,12,11684.0,49,1301,110.0,76.0,301.0,18,0.0,0,25.53,1975 - 1992,Mike Flanagan,2
328,guidrro01,170,91,368,323,95,4,7176,2198,874,226,633,1778,3.485,24.0,56,13.0,8,9794.0,23,953,70.0,65.0,172.0,14,0.0,0,47.85,1975 - 1988,Ron Guidry,2
329,mcclubo01,68,57,698,73,12,52,3476,1125,490,104,497,701,5.6930000000000005,39.0,29,34.0,30,5005.0,233,551,48.0,51.0,96.0,19,0.0,0,10.42,1975 - 1993,Bob McClure,0
330,mintogr01,59,65,710,7,0,150,3392,1082,389,43,483,479,4.505,131.0,56,16.0,9,4810.0,415,452,74.0,35.0,153.0,16,0.0,0,16.88,1975 - 1990,Greg Minton,0
331,mooredo01,43,40,416,4,0,89,1964,698,267,53,186,416,3.691,49.0,22,8.0,14,2793.0,229,308,48.0,26.0,52.0,13,0.0,0,6.07,1975 - 1988,Donnie Moore,0
332,stoddti01,41,35,485,0,0,76,2189,680,320,72,356,582,3.7270000000000008,45.0,33,10.0,2,3158.0,262,343,37.0,31.0,65.0,13,0.0,0,4.629999999999999,1975 - 1989,Tim Stoddard,0
333,andujjo01,127,118,405,305,68,9,6459,2016,857,155,731,1032,3.5880000000000005,65.0,33,51.0,33,9008.0,37,955,97.0,55.0,168.0,13,0.0,0,16.71,1976 - 1988,Joaquin Andujar,2
334,bairdo01,55,43,584,5,0,81,2728,839,367,86,405,689,4.388000000000001,77.0,43,7.0,2,3902.0,299,398,49.0,34.0,64.0,15,0.0,0,7.01,1976 - 1990,Doug Bair,0
335,kneppbo01,146,155,445,413,78,1,8124,2737,1106,228,857,1473,4.287,78.0,60,47.0,13,11488.0,10,1258,134.0,73.0,262.0,15,0.0,0,20.94,1976 - 1990,Bob Knepper,2
336,krukomi01,124,117,369,355,41,1,6572,2188,949,196,767,1478,3.694,84.0,71,47.0,22,9393.0,4,1069,100.0,69.0,147.0,14,0.0,0,21.35,1976 - 1989,Mike Krukow,2
337,martide01,245,193,692,562,122,8,11999,3897,1643,372,1165,2149,6.353,71.0,83,122.0,30,16754.0,51,1835,120.0,109.0,332.0,23,0.0,0,49.26,1976 - 1998,Dennis Martinez,2
338,mcgresc01,138,108,356,309,83,5,6422,2245,949,235,518,904,3.667,26.0,28,26.0,12,8982.0,24,1031,76.0,75.0,185.0,13,0.0,0,20.21,1976 - 1988,Scott McGregor,2
339,sutclri01,171,139,457,392,72,6,8093,2662,1223,236,1081,1679,4.932,75.0,100,46.0,38,11548.0,30,1324,110.0,89.0,185.0,18,0.0,0,31.18,1976 - 1994,Rick Sutcliffe,2
340,aasedo01,66,60,448,91,22,82,3328,1085,468,89,457,641,3.261000000000001,45.0,22,7.0,3,4730.0,235,503,50.0,34.0,106.0,13,0.0,0,15.09,1977 - 1990,Don Aase,0
341,bannifl01,134,143,431,363,62,0,7164,2320,1078,291,846,1723,3.882,39.0,84,40.0,9,10187.0,13,1189,79.0,61.0,171.0,15,0.0,0,26.43,1977 - 1992,Floyd Bannister,2
342,clancji01,140,167,472,381,74,10,7552,2513,1182,244,947,1422,4.1850000000000005,45.0,101,32.0,4,10772.0,38,1304,70.0,84.0,212.0,15,0.0,0,20.74,1977 - 1991,Jim Clancy,2
343,hernawi01,70,63,744,11,0,147,3134,952,392,97,349,788,3.5100000000000007,79.0,37,25.0,10,4366.0,419,431,65.0,36.0,72.0,13,0.0,0,16.57,1977 - 1989,Willie Hernandez,0
344,honeyri01,109,143,797,268,47,38,6480,2183,893,185,657,1038,6.631000000000001,81.0,45,50.0,23,9141.0,118,1034,99.0,73.0,235.0,21,0.0,0,21.25,1977 - 1997,Rick Honeycutt,2
345,lampde01,96,96,639,163,21,35,5492,1975,799,122,549,857,4.515,86.0,44,35.0,14,7823.0,173,915,95.0,40.0,215.0,16,0.0,0,15.95,1977 - 1992,Dennis Lamp,2
346,morrija02,254,186,549,527,175,0,11472,3567,1657,389,1390,2478,4.492,99.0,206,58.0,27,16120.0,10,1815,113.0,114.0,299.0,18,1.0,Veterans,43.61,1977 - 1994,Jack Morris,2
347,schatda01,69,68,504,121,18,10,3951,1257,548,128,475,748,5.3660000000000005,64.0,56,23.0,5,5569.0,117,617,59.0,41.0,107.0,15,0.0,0,7.41,1977 - 1991,Dan Schatzeder,0
348,stanlbo01,115,97,637,85,21,132,5121,1858,690,113,471,693,3.657000000000001,87.0,22,41.0,2,7238.0,377,797,79.0,58.0,255.0,13,0.0,0,23.85,1977 - 1989,Bob Stanley,2
349,whitsed01,126,123,452,333,35,8,6720,2240,944,211,698,1266,4.4510000000000005,54.0,32,29.0,14,9479.0,48,1045,101.0,78.0,160.0,15,0.0,0,22.66,1977 - 1991,Ed Whitson,2
350,berenju01,67,62,490,95,5,32,3616,1034,522,116,604,975,4.1080000000000005,42.0,43,31.0,19,5169.0,157,576,32.0,42.0,71.0,15,0.0,0,10.07,1978 - 1992,Juan Berenguer,0
351,darwida01,171,182,716,371,53,32,9050,2951,1286,321,874,1942,6.55,101.0,52,81.0,17,12716.0,171,1431,124.0,111.0,194.0,21,0.0,0,40.28,1978 - 1998,Danny Darwin,2
352,lacosmi01,98,103,415,243,26,12,5219,1786,777,99,725,783,3.856,86.0,55,29.0,23,7496.0,61,885,91.0,48.0,210.0,14,0.0,0,1.16,1978 - 1991,Mike LaCoss,2
353,mcwilla01,78,90,370,224,34,3,4675,1548,690,137,542,940,4.003,58.0,52,52.0,15,6702.0,44,768,98.0,31.0,109.0,13,0.0,0,11.75,1978 - 1990,Larry McWilliams,2
354,mirabpa01,19,29,298,33,3,13,1499,526,247,43,239,258,3.585000000000001,29.0,17,13.0,1,2236.0,86,284,26.0,24.0,47.0,13,0.0,0,0.5800000000000001,1978 - 1990,Paul Mirabella,0
355,morgami01,141,186,597,411,46,8,8317,2943,1303,270,938,1403,7.217,77.0,105,73.0,5,11872.0,56,1431,124.0,75.0,332.0,22,0.0,0,28.74,1978 - 2002,Mike Morgan,2
356,robindo01,109,106,524,229,34,57,5875,1894,824,175,643,1251,4.466,89.0,74,27.0,15,8252.0,185,907,86.0,69.0,115.0,15,0.0,0,12.92,1978 - 1992,Don Robinson,1
357,sandesc01,163,143,472,407,43,5,7685,2590,1093,297,625,1611,5.407,51.0,39,43.0,22,10709.0,18,1209,94.0,94.0,150.0,19,0.0,0,29.36,1978 - 1996,Scott Sanderson,2
358,stewada01,168,129,523,348,55,19,7889,2499,1154,264,1034,1741,4.798,46.0,119,62.0,23,11251.0,87,1259,93.0,94.0,172.0,16,0.0,0,26.09,1978 - 1995,Dave Stewart,2
359,welchbo01,211,146,506,462,61,8,9276,2894,1191,267,1034,1969,4.266,60.0,55,79.0,45,12956.0,20,1310,122.0,83.0,209.0,17,0.0,0,43.41,1978 - 1994,Bob Welch,2
360,gullibi01,162,136,398,390,54,0,7680,2659,1118,282,622,1279,4.257,82.0,56,34.0,8,10744.0,3,1228,95.0,85.0,162.0,14,0.0,0,23.63,1979 - 1994,Bill Gullickson,2
361,leibrch01,140,119,394,346,52,2,6924,2390,952,172,656,1121,3.679,44.0,63,37.0,31,9774.0,17,1068,110.0,60.0,180.0,14,0.0,0,34.04,1979 - 1993,Charlie Leibrandt,2
362,mahleri01,96,111,392,271,43,6,5854,2069,866,165,606,952,3.769,70.0,41,35.0,23,8306.0,32,972,100.0,50.0,185.0,13,0.0,0,19.57,1979 - 1991,Rick Mahler,2
363,oroscje01,87,80,1252,4,0,144,3886,1055,455,113,581,1179,5.996,86.0,40,34.0,11,5460.0,501,512,56.0,54.0,81.0,24,0.0,0,22.87,1979 - 2003,Jesse Orosco,0
364,petryda01,125,104,370,300,52,1,6241,1984,912,218,852,1063,3.898,74.0,77,47.0,7,8860.0,22,1025,67.0,57.0,213.0,13,0.0,0,17.08,1979 - 1991,Dan Petry,2
365,reardje01,73,77,880,0,0,367,3397,1000,397,109,358,877,4.319000000000001,65.0,20,27.0,4,4720.0,695,426,58.0,34.0,46.0,16,0.0,0,19.04,1979 - 1994,Jeff Reardon,0
366,righeda01,82,79,718,89,13,252,4211,1287,540,95,591,1112,4.3100000000000005,48.0,40,21.0,19,5988.0,474,602,66.0,41.0,122.0,16,0.0,0,21.34,1979 - 1995,Dave Righetti,0
367,scottmi03,124,108,347,319,45,3,6206,1858,813,173,627,1469,3.4210000000000003,53.0,39,33.0,19,8571.0,13,908,100.0,65.0,122.0,13,0.0,0,24.04,1979 - 1991,Mike Scott,2
368,stiebda01,176,137,443,412,103,3,8686,2572,1106,225,1034,1669,3.957,36.0,51,129.0,14,12072.0,14,1225,98.0,70.0,235.0,16,0.0,0,56.51,1979 - 1998,Dave Stieb,2
369,boddimi01,134,116,342,309,63,3,6371,2082,897,188,721,1330,3.886,39.0,60,87.0,8,8999.0,15,992,54.0,50.0,194.0,14,0.0,0,31.33,1980 - 1993,Mike Boddicker,2
370,davisma01,51,84,624,85,4,96,3435,1068,530,129,534,1007,4.603000000000001,63.0,63,28.0,12,4955.0,265,582,60.0,44.0,90.0,15,0.0,0,7.37,1980 - 1997,Mark Davis,0
371,howelja01,58,53,568,21,2,155,2534,782,313,57,291,666,3.962,38.0,31,19.0,8,3564.0,360,335,36.0,34.0,49.0,15,0.0,0,15.08,1980 - 1994,Jay Howell,0
372,hurstbr01,145,113,379,359,83,0,7252,2463,1052,258,740,1689,4.432,42.0,56,28.0,19,10204.0,5,1143,87.0,55.0,195.0,15,0.0,0,34.53,1980 - 1994,Bruce Hurst,2
373,ojedabo01,115,98,351,291,41,1,5653,1833,764,145,676,1128,4.316000000000001,48.0,30,24.0,19,7977.0,26,856,85.0,62.0,151.0,15,0.0,0,24.38,1980 - 1994,Bob Ojeda,2
374,smithda02,53,53,609,1,0,216,2428,700,240,34,283,548,3.095,64.0,28,13.0,22,3357.0,432,280,55.0,19.0,57.0,13,0.0,0,11.94,1980 - 1992,Dave Smith,0
375,smithle02,71,92,1022,6,0,478,3868,1133,434,89,486,1251,4.939,100.0,47,10.0,4,5388.0,802,475,63.0,38.0,77.0,18,1.0,0,29.33,1980 - 1997,Lee Smith,0
376,valenfe01,173,153,453,424,113,2,8790,2718,1154,226,1151,2074,4.643,65.0,119,25.0,11,12398.0,10,1303,182.0,69.0,209.0,17,0.0,0,37.36,1980 - 1997,Fernando Valenzuela,2
377,walkbo01,105,81,350,259,16,5,4998,1671,746,143,606,848,3.743,36.0,80,40.0,33,7127.0,24,829,74.0,42.0,137.0,14,0.0,0,5.59,1980 - 1993,Bob Walk,2
378,agostju01,40,33,543,2,0,29,1879,639,279,30,248,307,4.535,47.0,21,30.0,7,2713.0,198,313,55.0,28.0,79.0,13,0.0,0,1.2999999999999996,1981 - 1993,Juan Agosto,0
379,bedrost01,76,79,732,46,0,184,3573,1026,447,114,518,921,3.444,75.0,33,27.0,4,5044.0,439,496,44.0,39.0,86.0,14,0.0,0,15.44,1981 - 1995,Steve Bedrosian,0
380,blackbu02,121,116,398,296,32,11,6160,1978,876,217,623,1039,4.555,49.0,65,49.0,43,8627.0,42,982,78.0,55.0,160.0,15,0.0,0,21.1,1981 - 1995,Buddy Black,2
381,harrigr01,74,90,703,98,4,54,4401,1329,601,129,652,1141,4.513000000000001,86.0,72,54.0,13,6293.0,266,689,72.0,51.0,132.0,15,0.0,0,19.18,1981 - 1995,Greg Harris,0
382,learyti01,78,105,292,224,25,1,4474,1570,723,147,535,888,3.933,45.0,87,52.0,13,6437.0,28,792,53.0,42.0,146.0,13,0.0,0,10.47,1981 - 1994,Tim Leary,2
383,nelsoge01,53,64,493,68,6,28,3240,1061,496,117,418,655,3.702,32.0,46,33.0,10,4652.0,153,537,43.0,40.0,91.0,13,0.0,0,7.36,1981 - 1993,Gene Nelson,0
384,penaal01,56,52,503,72,12,74,3173,959,365,75,331,839,4.332,62.0,16,13.0,10,4398.0,232,427,36.0,29.0,63.0,15,0.0,0,15.72,1981 - 1996,Alejandro Pena,0
385,powerte01,68,69,564,85,5,70,3480,1159,515,97,452,701,4.091,73.0,32,17.0,10,4982.0,233,568,66.0,57.0,91.0,13,0.0,0,7.57,1981 - 1993,Ted Power,0
386,smithbr01,108,94,365,255,23,6,5374,1725,702,140,432,1028,3.421,43.0,33,48.0,16,7434.0,39,808,87.0,47.0,146.0,13,0.0,0,16.48,1981 - 1993,Bryn Smith,2
387,davisst02,113,96,442,239,30,11,5342,1792,796,136,687,1048,3.868,59.0,81,20.0,10,7623.0,85,866,50.0,57.0,172.0,13,0.0,0,17.330000000000002,1982 - 1994,Storm Davis,2
388,gottji01,56,74,554,96,10,91,3360,1081,481,85,466,837,3.952,63.0,52,23.0,15,4828.0,261,546,57.0,30.0,84.0,14,0.0,0,9.82,1982 - 1995,Jim Gott,0
389,henketo01,41,42,642,0,0,311,2369,607,234,64,255,861,3.0880000000000005,29.0,30,9.0,3,3194.0,548,252,27.0,30.0,36.0,14,0.0,0,22.95,1982 - 1995,Tom Henke,0
390,jonesdo01,69,79,846,4,0,303,3385,1155,414,86,247,909,4.917,53.0,18,39.0,6,4754.0,640,465,56.0,38.0,87.0,16,0.0,0,21.37,1982 - 2000,Doug Jones,0
391,mooremi01,161,176,450,440,79,2,8495,2858,1381,291,1156,1667,3.719,61.0,135,55.0,11,12203.0,6,1516,71.0,84.0,261.0,14,0.0,0,27.92,1982 - 1995,Mike Moore,2
392,nunezed01,28,36,427,14,0,54,1957,666,304,74,280,508,4.189,38.0,23,19.0,10,2866.0,211,345,34.0,27.0,45.0,13,0.0,0,4.23,1982 - 1994,Ed Nunez,0
