,playerID,W,L,G,GS,CG,SV,IPouts,H,ER,HR,BB,SO,BAOpp,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,Years_Played,HoF,votedBy,WAR
6557,estessh01,101,93,283,281,14,0,5035,1708,879,158,858,1210,3.749,36.0,79,57.0,9,7403.0,0,950,102.0,49.0,241.0,13,0.0,,9.26
6558,fermira01,0,0,1,0,0,0,4,4,2,0,1,0,0.5,0.0,1,0.0,0,9.0,1,2,0.0,0.0,0.0,1,0.0,,-0.05
6559,floredo01,3,0,14,0,0,0,36,17,2,0,6,5,0.34,0.0,0,0.0,0,57.0,3,3,1.0,0.0,2.0,1,0.0,,0.4
6560,givenbr01,6,10,23,23,0,0,364,148,79,14,61,83,0.7130000000000001,0.0,3,3.0,2,562.0,0,93,1.0,2.0,13.0,2,0.0,,-0.35999999999999993
6561,gracemi02,16,16,68,40,2,0,827,310,152,27,90,156,1.3639999999999999,3.0,7,16.0,2,1212.0,2,162,15.0,5.0,20.0,5,0.0,,1.1
6562,grottma01,0,0,2,0,0,0,5,6,4,1,0,2,0.545,0.0,0,0.0,0,11.0,0,4,0.0,0.0,0.0,1,0.0,,-0.4
6563,hancole01,0,0,24,0,0,0,97,31,16,5,12,19,0.47200000000000003,3.0,3,2.0,0,143.0,6,21,1.0,0.0,6.0,2,0.0,,-0.18999999999999995
6564,hansegr01,4,4,106,0,0,3,413,159,85,25,49,98,1.177,5.0,11,8.0,1,611.0,40,90,7.0,4.0,10.0,4,0.0,,-0.39
6565,harikti01,7,8,73,2,0,0,298,106,66,15,37,48,2.011,6.0,1,3.0,1,433.0,19,67,5.0,2.0,7.0,6,0.0,,-0.07999999999999996
6566,hartgde01,3,0,84,0,0,0,239,74,39,7,43,58,1.101,5.0,4,2.0,0,349.0,21,42,2.0,5.0,5.0,3,0.0,,0.25
6567,hawkila01,75,94,1042,98,2,127,4402,1607,702,163,456,983,6.590000000000001,35.0,70,21.0,7,6323.0,373,763,43.0,50.0,144.0,21,0.0,,17.97
6568,hayneji01,63,89,227,203,2,1,3602,1358,717,148,601,762,2.862,41.0,51,30.0,3,5417.0,11,778,55.0,44.0,125.0,10,0.0,,2.8400000000000003
6569,heredwi01,1,1,16,0,0,0,95,23,12,4,31,14,0.42200000000000004,2.0,0,0.0,0,147.0,3,14,2.0,3.0,3.0,2,0.0,,0.5
6570,hermadu01,73,78,357,180,4,56,3849,1285,600,160,460,874,3.5439999999999996,32.0,38,32.0,6,5489.0,107,675,69.0,40.0,101.0,12,0.0,,12.73
6571,hookch01,5,2,55,0,0,0,197,71,43,10,43,44,0.5820000000000001,5.0,3,5.0,0,310.0,17,46,5.0,4.0,5.0,2,0.0,,-1.17
6572,hudsojo02,6,7,102,0,0,2,381,151,68,7,73,62,1.908,8.0,7,6.0,0,580.0,36,78,5.0,4.0,23.0,4,0.0,,0.53
6573,huismri01,2,1,29,0,0,1,117,39,23,6,19,35,0.5640000000000001,2.0,0,0.0,0,174.0,7,23,3.0,2.0,2.0,2,0.0,,0.29000000000000004
6574,hurtaed01,8,9,43,15,1,2,433,167,107,26,85,79,0.9279999999999999,6.0,15,7.0,0,662.0,8,111,2.0,9.0,15.0,3,0.0,,-0.84
6575,isrinja01,51,55,724,52,3,300,3023,901,408,85,437,830,3.973,43.0,53,34.0,2,4322.0,499,450,35.0,32.0,81.0,16,0.0,,12.26
6576,jamesmi01,16,14,288,0,0,11,942,285,128,30,149,247,1.722,17.0,12,27.0,0,1366.0,86,144,19.0,8.0,34.0,7,0.0,,4.69
6577,johnsdo04,20,22,114,47,2,2,1158,420,220,44,152,180,1.092,10.0,18,23.0,1,1689.0,12,235,9.0,17.0,55.0,4,0.0,,3.04
6578,jordari03,5,4,69,0,0,1,211,71,41,6,47,47,1.119,3.0,2,4.0,0,323.0,9,43,3.0,6.0,7.0,4,0.0,,0.07999999999999996
6579,karchma01,21,13,223,0,0,27,724,242,113,30,132,166,1.855,22.0,15,12.0,0,1093.0,81,123,13.0,14.0,17.0,6,0.0,,2.28
6580,karlsc01,54,56,178,161,5,0,3006,1164,536,120,369,513,2.12,18.0,26,33.0,3,4444.0,4,594,40.0,25.0,121.0,6,0.0,,8.4
6581,karpry01,1,1,16,1,0,0,51,13,10,2,12,20,0.361,0.0,2,2.0,0,77.0,1,13,1.0,0.0,1.0,2,0.0,,-0.43
6582,keysebr01,6,8,51,10,0,1,456,192,84,13,55,67,0.634,9.0,3,2.0,1,679.0,10,88,6.0,5.0,20.0,2,0.0,,0.9099999999999999
6583,konusde01,0,0,1,0,0,0,1,3,2,0,1,0,1.0,0.0,0,0.0,0,5.0,0,2,1.0,0.0,0.0,1,0.0,,-0.15
6584,krivdri01,11,16,72,36,1,0,775,297,160,39,117,165,1.4929999999999999,6.0,7,8.0,7,1153.0,10,168,6.0,9.0,29.0,4,0.0,,0.41000000000000014
6585,kroonma01,0,2,26,0,0,0,80,29,22,3,26,23,1.163,0.0,4,2.0,1,133.0,8,23,1.0,1.0,3.0,4,0.0,,-0.38
6586,lirafe01,26,46,163,79,4,1,1732,656,341,84,222,348,2.6439999999999997,17.0,22,28.0,2,2592.0,22,372,15.0,34.0,50.0,7,0.0,,5.0
6587,loaizes01,126,114,377,333,14,1,6297,2352,1084,259,604,1382,5.329000000000001,40.0,32,75.0,9,9106.0,16,1170,73.0,79.0,182.0,14,0.0,,22.95
6588,lomonke01,0,1,12,0,0,0,50,24,11,0,8,7,0.664,1.0,0,1.0,1,78.0,2,12,0.0,0.0,4.0,2,0.0,,-0.12000000000000001
6589,mantema01,14,18,315,0,0,93,968,249,146,30,200,396,2.4799999999999995,9.0,19,23.0,0,1414.0,196,154,12.0,9.0,19.0,10,0.0,,4.2700000000000005
6590,marquis01,0,1,7,0,0,0,20,9,5,3,2,8,0.321,0.0,0,0.0,0,31.0,2,5,1.0,0.0,0.0,1,0.0,,-0.04
6591,mathetj01,32,26,362,0,0,16,1306,406,185,49,164,357,2.48,27.0,10,12.0,0,1868.0,121,210,28.0,16.0,25.0,8,0.0,,
6592,maxcybr01,4,5,43,0,0,0,167,69,45,8,33,21,0.764,7.0,6,2.0,2,266.0,14,53,3.0,3.0,9.0,2,0.0,,-1.46
6593,mayda02,26,43,161,97,7,0,1982,746,379,123,212,414,2.999,11.0,11,6.0,0,2896.0,23,411,13.0,29.0,46.0,7,0.0,,5.82
6594,mcandja01,3,4,15,8,0,0,167,61,37,3,35,27,0.5700000000000001,2.0,2,3.0,0,257.0,2,40,1.0,0.0,5.0,2,0.0,,-0.11000000000000004
6595,mccurje01,3,12,111,0,0,1,385,169,84,24,63,60,1.8900000000000001,4.0,4,6.0,0,594.0,34,91,9.0,2.0,20.0,5,0.0,,-0.73
6596,mecirji01,29,35,474,0,0,12,1581,482,221,41,225,450,2.960000000000001,28.0,19,23.0,1,2263.0,126,240,23.0,19.0,48.0,11,0.0,,7.99
6597,menhapa01,5,9,41,23,1,0,494,169,100,24,85,90,0.831,4.0,11,8.0,0,726.0,10,108,6.0,5.0,22.0,3,0.0,,0.42000000000000004
6598,mimbsmi01,12,19,73,37,2,1,794,274,148,29,143,178,0.8160000000000001,4.0,20,11.0,0,1197.0,8,163,16.0,11.0,28.0,3,0.0,,0.010000000000000009
6599,mintzst01,1,2,17,0,0,0,73,34,18,5,14,9,0.71,3.0,0,2.0,0,119.0,5,18,2.0,1.0,3.0,2,0.0,,-0.6799999999999999
6600,morelra01,2,2,42,0,0,0,179,77,33,7,28,32,1.182,7.0,1,1.0,1,274.0,9,35,2.0,1.0,7.0,3,0.0,,0.16999999999999998
6601,munozos01,2,1,10,3,0,0,106,40,22,6,17,25,0.276,0.0,0,1.0,0,164.0,4,28,0.0,1.0,2.0,1,0.0,,-0.31
6602,murrama01,0,3,6,2,0,0,42,21,15,4,8,4,0.78,0.0,0,1.0,0,70.0,1,18,1.0,0.0,4.0,1,0.0,,-0.75
6603,myersmi01,25,24,883,0,0,14,1625,525,258,58,256,429,4.177,33.0,10,43.0,2,2385.0,195,278,26.0,15.0,61.0,13,0.0,,8.13
6604,nichtch01,1,4,92,0,0,1,336,144,65,16,31,78,1.618,3.0,7,4.0,0,508.0,20,71,5.0,6.0,9.0,4,0.0,,-0.10999999999999999
6605,nitkocj01,18,32,336,44,0,3,1437,519,286,57,263,347,3.75,21.0,20,36.0,7,2201.0,55,318,17.0,25.0,56.0,10,0.0,,
6606,nomohi01,123,109,323,318,16,0,5929,1768,932,251,908,1918,3.385,31.0,109,38.0,17,8462.0,2,993,94.0,50.0,98.0,12,0.0,,21.790000000000003
6607,osunaan01,36,29,411,0,0,21,1466,432,200,44,209,501,3.1200000000000006,27.0,12,17.0,5,2085.0,140,217,26.0,20.0,27.0,11,0.0,,6.17
6608,parrajo01,7,12,82,19,0,0,545,225,123,33,79,117,1.7409999999999997,4.0,8,8.0,2,840.0,18,135,2.0,7.0,19.0,5,0.0,,-0.8699999999999999
6609,parrist01,44,49,139,129,5,0,2260,846,398,114,288,479,2.335,22.0,27,27.0,2,3329.0,4,425,36.0,16.0,69.0,8,0.0,,5.49
6610,patteje01,0,0,3,0,0,0,10,3,1,1,3,3,0.231,0.0,0,0.0,0,16.0,3,1,0.0,0.0,0.0,1,0.0,,0.06
6611,percitr01,35,43,703,1,0,358,2126,479,250,85,306,781,2.7499999999999996,25.0,32,27.0,2,2915.0,546,271,16.0,16.0,18.0,14,0.0,,17.09
6612,perezca01,40,53,142,127,17,0,2468,900,406,108,211,448,1.669,9.0,22,26.0,10,3519.0,3,451,37.0,16.0,71.0,5,0.0,,5.609999999999999
6613,persoro01,51,42,206,135,4,9,2692,813,463,129,438,773,2.3520000000000003,12.0,39,35.0,3,3896.0,26,496,28.0,40.0,51.0,9,0.0,,4.7
6614,pettian01,256,153,531,521,26,0,9948,3448,1418,288,1031,2448,4.797000000000001,42.0,69,55.0,11,14074.0,3,1572,108.0,82.0,362.0,18,0.0,,60.67
6615,piercje01,0,3,12,0,0,0,45,16,11,0,14,12,0.286,4.0,0,0.0,0,72.0,2,12,1.0,1.0,2.0,1,0.0,,-0.35
6616,pittsji01,7,12,81,29,0,0,677,268,151,36,117,116,1.6480000000000001,2.0,13,10.0,0,1038.0,16,167,5.0,13.0,29.0,4,0.0,,-1.17
6617,powelja04,36,23,512,0,0,22,1627,543,251,42,272,423,3.186,30.0,20,21.0,1,2414.0,161,295,26.0,16.0,59.0,11,0.0,,2.86
6618,prietar01,15,24,70,60,3,0,1057,407,190,34,176,231,1.954,7.0,17,20.0,4,1607.0,5,218,13.0,12.0,40.0,6,0.0,,3.27
6619,pulsibi01,13,19,106,46,2,0,981,361,187,44,141,202,2.5540000000000003,7.0,9,11.0,3,1452.0,13,199,15.0,12.0,43.0,6,0.0,,0.6699999999999998
6620,radkebr01,148,139,378,377,37,0,7353,2643,1150,326,445,1467,3.3139999999999996,12.0,28,62.0,3,10244.0,0,1233,68.0,76.0,175.0,12,0.0,,45.61
6621,rekarbr01,25,49,131,108,4,0,1965,788,409,99,208,383,2.477,7.0,24,25.0,3,2927.0,5,451,22.0,34.0,48.0,8,0.0,,1.93
6622,reyesal01,23,16,384,2,0,32,1286,340,182,53,195,422,3.1639999999999997,14.0,13,25.0,1,1817.0,150,190,17.0,16.0,23.0,13,0.0,,5.92
6623,riccich01,1,0,7,0,0,0,30,9,2,0,3,9,0.273,0.0,0,1.0,0,40.0,3,2,1.0,2.0,1.0,1,0.0,,0.37
6624,rightro01,2,1,34,0,0,1,110,35,22,3,18,22,0.271,3.0,1,5.0,0,160.0,13,23,5.0,3.0,8.0,1,0.0,,0.07
6625,riverma01,82,60,1115,10,0,652,3851,998,315,71,286,1173,4.007,41.0,13,46.0,3,5103.0,952,340,26.0,25.0,88.0,19,0.0,,56.27
6626,riverro01,1,2,19,0,0,0,36,14,6,2,5,5,0.621,0.0,1,0.0,0,53.0,5,7,1.0,1.0,0.0,2,0.0,,-0.03
6627,roajo01,9,16,120,19,0,0,798,330,146,39,72,154,2.694,7.0,2,10.0,2,1176.0,25,153,14.0,10.0,30.0,6,0.0,,-0.07
6628,robersi01,6,4,26,13,0,0,253,102,54,16,37,40,0.307,3.0,3,8.0,0,379.0,8,55,0.0,2.0,15.0,1,0.0,,0.41
6629,robinke01,2,2,29,0,0,0,145,35,21,8,26,40,0.6249999999999999,2.0,2,2.0,0,208.0,13,26,1.0,3.0,1.0,3,0.0,,0.5700000000000001
6630,rodrife01,38,26,563,1,0,11,1759,526,242,50,283,512,2.972,19.0,32,32.0,7,2544.0,167,256,20.0,21.0,35.0,11,0.0,,8.29
6631,rodrifr02,29,39,184,82,3,5,1962,737,402,76,282,371,2.4690000000000003,17.0,29,21.0,1,2914.0,31,444,13.0,24.0,73.0,7,0.0,,1.1900000000000002
6632,rogerji02,2,4,19,0,0,0,71,21,15,4,18,13,0.239,4.0,0,0.0,0,110.0,9,15,3.0,1.0,0.0,1,0.0,,0.06
6633,rossejo01,2,1,9,5,0,0,90,39,29,5,20,7,0.342,2.0,0,0.0,1,140.0,0,29,2.0,4.0,7.0,1,0.0,,-1.02
6634,schmicu01,0,0,11,0,0,0,31,15,8,1,9,7,0.357,0.0,0,2.0,0,54.0,0,8,1.0,0.0,3.0,1,0.0,,-0.17
6635,schmija01,130,96,323,314,20,0,5989,1846,878,184,792,1758,4.065,35.0,93,52.0,11,8532.0,1,958,81.0,57.0,120.0,14,0.0,,31.7
6636,simasbi01,18,19,308,0,0,23,1015,332,144,39,149,265,1.562,27.0,9,14.0,1,1481.0,102,159,14.0,11.0,30.0,6,0.0,,5.1899999999999995
6637,sirotmi01,45,42,125,111,9,0,2131,803,340,86,207,435,1.755,4.0,18,7.0,3,3056.0,3,398,15.0,24.0,80.0,6,0.0,,9.969999999999999
6638,sodowcl01,8,14,106,20,0,0,551,214,126,21,117,118,1.615,12.0,14,12.0,3,876.0,18,138,8.0,4.0,19.0,5,0.0,,-1.6300000000000001
6639,sparkst01,59,76,270,182,16,3,3959,1451,716,154,520,658,2.791,11.0,54,52.0,5,5832.0,45,800,27.0,54.0,128.0,9,0.0,,10.41
6640,sprinde01,24,48,130,98,9,1,1966,702,377,108,258,296,2.2,6.0,21,40.0,0,2866.0,16,415,20.0,26.0,57.0,8,0.0,,1.01
6641,sturtta01,40,44,272,84,4,3,2391,886,460,110,333,480,3.61,9.0,32,41.0,4,3531.0,48,490,15.0,28.0,89.0,12,0.0,,4.66
6642,sullisc01,40,28,558,0,0,9,2212,671,326,89,281,622,2.6919999999999997,57.0,32,60.0,2,3146.0,128,353,19.0,31.0,62.0,10,0.0,,6.86
6643,suppaje01,140,146,448,417,16,0,7628,2843,1328,337,871,1390,5.785999999999999,58.0,89,94.0,6,11139.0,16,1451,112.0,80.0,273.0,17,0.0,,15.67
6644,swartda01,0,3,15,7,0,0,118,43,25,4,24,22,0.849,2.0,2,1.0,0,179.0,2,27,2.0,1.0,3.0,3,0.0,,-0.48
6645,taylosc02,1,2,3,3,0,0,46,25,16,6,5,10,0.379,0.0,0,0.0,0,71.0,0,16,0.0,0.0,5.0,1,0.0,,-0.4
6646,thobejj01,0,0,4,0,0,0,12,6,4,0,3,0,0.333,0.0,1,0.0,0,21.0,2,4,0.0,0.0,0.0,1,0.0,,
6647,thobeto01,0,1,7,0,0,0,28,12,5,1,0,3,0.629,0.0,0,0.0,0,41.0,4,6,0.0,1.0,1.0,2,0.0,,-0.009999999999999995
6648,thomala01,2,3,79,0,0,0,143,43,16,3,22,32,0.6980000000000001,3.0,2,3.0,0,204.0,16,16,5.0,0.0,5.0,3,0.0,,1.53
6649,thomami01,0,0,1,0,0,0,4,2,0,0,1,0,0.333,0.0,0,0.0,0,7.0,0,0,0.0,0.0,0.0,1,0.0,,0.05
6650,torredi01,1,2,24,2,0,0,133,56,30,6,17,28,0.311,2.0,1,1.0,0,198.0,7,30,0.0,0.0,4.0,1,0.0,,-0.18
6651,urbinug01,44,49,583,21,0,237,2092,539,267,86,307,814,2.9690000000000003,30.0,29,6.0,6,2918.0,408,289,19.0,18.0,27.0,11,0.0,,13.27
6652,valdeca01,1,1,15,0,0,0,54,20,10,1,13,11,0.42200000000000004,1.0,1,1.0,1,85.0,4,10,0.0,2.0,1.0,2,0.0,,0.010000000000000009
6653,valdema01,12,15,144,22,0,4,752,281,138,21,118,135,1.859,9.0,11,16.0,2,1145.0,35,162,11.0,13.0,27.0,6,0.0,,-1.0200000000000002
6654,villoro01,61,65,717,93,2,8,3504,1115,614,136,637,925,4.815000000000001,39.0,48,68.0,2,5193.0,168,665,54.0,42.0,102.0,15,0.0,,4.28
6655,wadete01,8,5,61,19,0,1,379,134,56,19,69,125,1.108,7.0,5,3.0,0,566.0,14,67,7.0,6.0,10.0,4,0.0,,0.83
6656,wagnebi02,47,40,853,0,0,422,2709,601,232,82,300,1196,2.832,26.0,43,33.0,1,3600.0,703,262,33.0,14.0,51.0,16,0.0,,27.75
6657,walkepe01,20,14,144,31,0,4,1018,362,169,48,133,191,2.501,9.0,6,7.0,2,1473.0,35,181,6.0,12.0,37.0,8,0.0,,3.6
6658,walldo01,31,28,234,37,2,2,1422,468,221,62,155,322,2.0580000000000003,16.0,19,11.0,4,2006.0,63,244,15.0,13.0,29.0,8,0.0,,3.0399999999999996
6659,wareje01,3,6,18,9,0,0,177,63,49,8,52,29,0.548,1.0,8,3.0,1,287.0,6,52,2.0,0.0,8.0,2,0.0,,-0.66
6660,wasdijo01,39,39,328,65,2,7,2380,874,465,135,252,527,4.191,34.0,18,29.0,2,3475.0,78,494,15.0,39.0,36.0,12,0.0,,3.42
6661,watkisc01,0,0,27,0,0,0,65,22,13,2,11,11,0.278,1.0,0,0.0,0,94.0,7,14,1.0,3.0,3.0,1,0.0,,-0.08
6662,wengedo01,14,32,160,48,2,3,1316,569,293,73,157,226,2.6169999999999995,13.0,8,18.0,0,2001.0,45,307,11.0,15.0,46.0,7,0.0,,-0.06999999999999995
6663,whitese01,0,0,2,0,0,0,11,7,6,1,4,2,0.438,1.0,1,0.0,0,22.0,0,6,0.0,2.0,0.0,1,0.0,,-0.13
6664,willito02,12,14,227,0,0,2,698,260,112,23,87,116,2.3529999999999998,11.0,11,14.0,1,1033.0,49,125,10.0,9.0,37.0,8,0.0,,1.04
6665,wilsoga03,0,1,10,0,0,0,43,13,8,2,5,8,0.241,0.0,1,2.0,0,61.0,1,8,0.0,0.0,0.0,1,0.0,,0.07
6666,wojcist01,7,10,32,24,0,0,416,165,87,19,57,48,0.959,1.0,3,3.0,1,621.0,3,94,3.0,4.0,15.0,3,0.0,,0.59
6667,wolcobo01,16,21,66,58,1,0,977,391,212,62,113,178,1.4929999999999999,8.0,4,15.0,1,1457.0,1,223,10.0,9.0,25.0,5,0.0,,-0.9
6668,adamsjo02,5,6,44,11,0,0,331,121,60,19,37,77,0.9490000000000001,0.0,0,9.0,1,484.0,4,66,7.0,4.0,11.0,3,0.0,,0.14
6669,adamswi02,6,9,25,24,1,0,404,149,87,20,55,105,0.5640000000000001,5.0,4,9.0,0,611.0,0,92,6.0,7.0,7.0,2,0.0,,0.8600000000000001
6670,aldremi01,0,0,1,0,0,0,3,1,0,0,0,0,0.333,0.0,0,0.0,0,4.0,1,0,0.0,1.0,0.0,1,0.0,,0.04
6671,alexama02,0,0,1,0,0,0,2,1,5,1,4,0,0.5,0.0,0,0.0,0,7.0,1,5,0.0,1.0,0.0,1,0.0,,-0.14
6672,alstoga01,1,0,6,0,0,0,18,9,6,1,3,5,0.375,0.0,1,1.0,0,30.0,4,6,0.0,2.0,1.0,1,0.0,,-0.1
6673,aucoide01,0,1,2,0,0,0,8,3,1,0,1,1,0.3,0.0,0,0.0,0,12.0,0,1,1.0,0.0,0.0,1,0.0,,0.05
6674,beckero01,0,0,7,0,0,0,21,7,9,3,10,8,0.45299999999999996,1.0,1,0.0,0,38.0,4,9,0.0,1.0,0.0,2,0.0,,-0.32999999999999996
6675,beechma01,8,22,53,53,0,0,885,322,176,52,131,266,0.86,11.0,14,12.0,2,1315.0,0,191,13.0,14.0,25.0,3,0.0,,-0.82
6676,bevilbr01,5,3,60,1,0,1,202,72,47,7,36,67,0.7869999999999999,3.0,8,4.0,0,310.0,22,49,1.0,5.0,3.0,3,0.0,,-0.6100000000000001
6677,blaziro01,4,2,63,0,0,0,276,111,55,14,31,67,0.6,6.0,5,0.0,0,413.0,16,61,4.0,6.0,6.0,2,0.0,,-0.73
6678,blumaja01,0,0,17,0,0,5,60,18,8,2,4,14,0.247,1.0,1,2.0,0,82.0,10,9,2.0,1.0,3.0,1,0.0,,0.34
6679,bourgst01,1,3,15,5,0,0,120,60,28,4,21,17,0.355,4.0,4,4.0,0,198.0,4,35,2.0,2.0,7.0,1,0.0,,-0.79
6680,bozema01,0,2,25,0,0,1,97,47,28,5,25,19,0.362,4.0,3,6.0,0,165.0,8,29,3.0,1.0,7.0,1,0.0,,-0.76
6681,burkejo04,4,6,28,9,0,0,224,104,56,16,33,58,0.647,0.0,5,7.0,0,363.0,4,59,1.0,4.0,5.0,2,0.0,,-0.56
6682,busbymi01,5,6,45,6,0,0,246,99,59,11,37,50,1.362,0.0,4,8.0,0,383.0,10,65,5.0,3.0,6.0,4,0.0,,-0.99
6683,carlsda01,1,0,23,0,0,0,141,63,35,10,18,37,1.252,1.0,0,3.0,0,222.0,7,39,2.0,4.0,1.0,4,0.0,,-0.7999999999999999
6684,chouibo01,11,8,111,13,0,1,543,197,92,26,65,110,1.835,10.0,6,4.0,0,794.0,29,105,12.0,10.0,13.0,5,0.0,,1.4300000000000002
6685,coppiro01,17,11,82,32,0,0,725,247,147,48,140,210,1.608,6.0,8,4.0,0,1088.0,24,153,4.0,9.0,12.0,5,0.0,,1.28
6686,cordofr01,42,47,166,112,7,12,2261,755,332,75,235,537,1.325,25.0,15,20.0,3,3182.0,41,366,23.0,20.0,69.0,5,0.0,,14.12
6687,crawfca01,0,1,1,1,0,0,11,7,2,1,2,4,0.389,0.0,0,1.0,0,22.0,0,10,1.0,0.0,0.0,1,0.0,,-0.38
6688,damicje01,45,52,139,131,5,0,2352,832,402,120,221,498,2.216,25.0,17,26.0,2,3369.0,2,448,38.0,22.0,56.0,8,0.0,,
6689,desseel01,52,64,441,140,2,5,3523,1300,579,145,348,693,4.8950000000000005,45.0,22,24.0,4,5062.0,64,628,59.0,35.0,112.0,14,0.0,,11.32
6690,dicksja01,26,25,73,63,2,0,1191,474,220,60,122,214,1.234,5.0,11,15.0,2,1750.0,6,242,11.0,15.0,39.0,4,0.0,,3.09
6691,ellisro02,7,7,29,21,0,0,354,138,79,20,48,54,1.097,2.0,4,5.0,2,534.0,4,81,6.0,9.0,10.0,4,0.0,,-0.5
6692,farmemi01,0,1,7,4,0,0,84,32,24,8,13,16,0.286,0.0,1,0.0,0,127.0,1,25,2.0,0.0,1.0,1,0.0,,-0.45
6693,fernaos01,19,26,76,67,3,0,1161,439,212,43,136,208,1.154,11.0,9,12.0,4,1709.0,3,229,21.0,12.0,43.0,4,0.0,,0.96
6694,fyhrimi01,2,11,84,11,0,0,526,183,78,16,67,109,1.571,6.0,1,4.0,1,762.0,19,82,2.0,4.0,14.0,5,0.0,,2.42
6695,graveda01,43,44,518,30,2,182,2425,857,364,96,271,429,3.8180000000000005,48.0,27,26.0,2,3487.0,360,416,31.0,29.0,98.0,11,0.0,,5.92
6696,grundke01,0,0,3,0,0,0,10,6,4,0,0,0,0.857,0.0,0,0.0,1,16.0,0,4,0.0,0.0,0.0,2,0.0,,-0.1
6697,hancory01,4,1,11,4,0,0,83,34,23,2,17,19,0.306,1.0,2,2.0,0,130.0,4,23,0.0,0.0,3.0,1,0.0,,-0.31
6698,harripe01,10,5,121,3,0,0,516,168,75,18,78,110,0.767,12.0,9,5.0,0,749.0,30,81,6.0,9.0,18.0,3,0.0,,2.9299999999999997
6699,hawblry01,0,1,8,0,0,0,45,18,10,2,6,7,0.29,0.0,1,0.0,0,69.0,3,12,0.0,1.0,0.0,1,0.0,,-0.06
6700,heflibr01,0,0,3,0,0,0,20,11,5,1,3,4,0.367,0.0,0,0.0,0,34.0,2,7,0.0,1.0,0.0,1,0.0,,-0.15
6701,heredfe01,28,19,511,2,0,6,1375,448,225,45,232,351,2.9980000000000007,22.0,31,18.0,1,2046.0,128,259,17.0,19.0,36.0,10,0.0,,0.4799999999999998
6702,hernali01,178,177,519,474,50,1,9567,3525,1572,362,1066,1976,6.3530000000000015,86.0,41,78.0,13,13816.0,17,1686,174.0,118.0,299.0,17,0.0,,24.759999999999998
6703,holtch01,28,51,133,112,4,1,2210,853,390,69,253,426,1.452,13.0,20,32.0,1,3236.0,9,426,31.0,30.0,90.0,5,0.0,,4.49
6704,holtzmi01,16,20,353,0,0,3,720,245,127,25,131,223,2.5949999999999998,17.0,18,15.0,0,1091.0,67,146,12.0,12.0,21.0,8,0.0,,0.93
6705,hunteri01,3,7,14,14,0,0,208,84,50,10,33,32,0.304,2.0,4,5.0,0,322.0,0,54,3.0,4.0,4.0,1,0.0,,-0.8
6706,hurstbi01,0,0,2,0,0,0,6,3,0,0,1,1,0.333,0.0,1,0.0,0,10.0,2,0,0.0,0.0,0.0,1,0.0,,0.07
6707,janzema01,6,7,27,11,0,0,296,118,70,20,51,64,0.5680000000000001,3.0,7,2.0,0,449.0,9,76,1.0,3.0,12.0,2,0.0,,-0.54
6708,keaglgr01,6,16,46,23,0,0,515,208,129,27,106,128,0.9019999999999999,5.0,5,18.0,0,829.0,5,135,4.0,8.0,11.0,3,0.0,,-0.88
6709,lacyke01,3,1,44,0,0,3,169,75,35,9,30,27,0.647,4.0,0,1.0,0,269.0,15,39,0.0,2.0,9.0,2,0.0,,-0.48
6710,larkian01,3,11,39,15,0,1,317,139,104,18,75,69,1.0939999999999999,5.0,5,5.0,0,522.0,11,112,7.0,3.0,15.0,3,0.0,,-3.77
6711,levinal01,24,33,416,7,0,10,1726,597,253,70,236,278,3.0649999999999995,20.0,25,16.0,0,2510.0,127,287,20.0,30.0,58.0,10,0.0,,5.909999999999999
6712,loiseri01,9,18,202,3,0,49,672,241,109,22,124,178,1.701,24.0,12,12.0,0,1033.0,129,123,13.0,6.0,22.0,6,0.0,,2.2399999999999998
6713,ludwier01,2,10,31,12,0,0,223,104,69,19,44,60,1.838,2.0,2,2.0,0,364.0,5,76,4.0,3.0,9.0,4,0.0,,-2.45
6714,lyonscu01,2,0,3,3,0,0,48,17,8,1,7,14,0.274,0.0,0,1.0,0,70.0,0,8,0.0,0.0,1.0,1,0.0,,0.27
6715,madurca01,10,19,68,39,0,0,780,272,167,43,118,140,1.3599999999999999,7.0,10,12.0,2,1145.0,11,171,3.0,7.0,23.0,5,0.0,,-0.32000000000000006
6716,mccargr01,2,3,76,0,0,0,188,52,33,10,37,66,0.673,2.0,5,8.0,0,281.0,10,36,3.0,1.0,4.0,3,0.0,,0.23999999999999996
6717,mendora01,59,40,342,62,2,16,2391,891,381,82,181,463,2.933,23.0,14,35.0,3,3422.0,76,412,23.0,30.0,83.0,10,0.0,,11.75
6718,milchmi01,3,1,39,0,0,0,98,44,27,6,17,29,0.666,2.0,1,0.0,0,154.0,7,28,3.0,3.0,1.0,1,0.0,,-0.59
6719,milletr01,7,18,203,14,0,1,802,331,150,27,113,199,2.138,11.0,16,3.0,0,1222.0,44,174,5.0,12.0,24.0,7,0.0,,1.25
6720,milletr02,18,17,694,5,0,11,1570,521,243,54,237,434,4.430000000000001,28.0,22,43.0,0,2322.0,133,264,22.0,18.0,35.0,13,0.0,,4.67
6721,mitchla01,0,0,7,0,0,0,36,14,6,1,5,7,0.311,1.0,0,0.0,0,51.0,2,6,0.0,1.0,3.0,1,0.0,,0.09
