,playerID,ERA+,WHIP,H9,HR9,BB9,SO9,SO_W,BIP,BIP_perc,ERA_plus,ER_lg,GR_leverage_index_avg,IPouts_relief,IPouts_start,PPF,PPF_custom,RA,RS_def_total,RpO_replacement,WAA,WAA_adj,WAR,WAR_rep,oppRpG,oppRpG_rep,pyth_exponent,pyth_exponent_rep,runs_above_avg,runs_above_avg_adj,runs_above_rep,teamRpG,waa_win_perc,waa_win_perc_rep,xRA,xRA_def_pitcher,xRA_final,xRA_sprp_adj,W,L,G,GS,CG,SV,SHO,IPouts,H,ER,HR,BB,SO,BAOpp,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,Years_Played,HoF,votedBy,IP,ERA,TimeFrame,Name,FinalYear,cluster_label
94,murrada01,135.15384615384616,1.4244615384615384,9.607692307692307,0.43846153846153846,3.207692307692308,4.3769230769230765,1.21580547112462,240.6153846153846,0.0512923076923077,136.37596808914836,29.67546153846154,1.2305307692307692,206.30769230769232,1.2307692307692308,101.15384615384616,101.78776923076923,34.07692307692308,-7.161538461538461,0.18407692307692305,-3.7882,-1.3889,3.15,0.6402153846153845,4.269456923076922,4.343256153846154,1.8373846153846154,1.8422307692307693,-33.503,-2.941153846153846,42.379,4.19526,0.49293846153846155,0.48406153846153843,33.06246153846154,-0.41869230769230764,31.499769230769232,-2.653153846153846,53,50,518,1,0,60,0,2707,976,386,40,329,400,0.265001357588922,80.0,32,14.0,6,3912.0,289,448,64.0,39.0,101.0,12,0.0,,902.3333333333334,3.8500184706316953,1974 - 1985,Dale Murray,1985,0
95,rhoderi01,105.0,1.3129375,8.84375,0.6625,2.95625,4.84375,1.7715355805243447,531.125,0.11775625,106.07550449588832,67.199,0.9383125,12.4375,473.875,99.6875,100.478,71.4375,14.1,0.18225,7.9092,-1.4665,30.1,1.47766875,4.112965,4.6483575,1.82425,1.8578125,82.447,4.0821875,303.555,4.149055,0.506575,0.44758749999999997,74.916125,1.0168125000000001,76.5904375,2.2829375,151,125,413,380,69,1,17,7781,2606,1036,198,801,1419,0.2508905362472321,62.0,80,39.0,31,10900.0,14,1143,105.0,66.0,223.0,16,0.0,,2593.6666666666665,3.5949106798612007,1974 - 1989,Rick Rhoden,1989,4
96,ruhleve01,103.15384615384616,1.2755384615384615,9.392307692307693,0.7384615384615384,2.0846153846153848,3.784615384615385,1.6724137931034482,378.0769230769231,0.08413846153846155,103.82798089962071,43.87107692307692,0.9610307692307691,59.15384615384615,266.53846153846155,97.3076923076923,98.17276923076923,51.92307692307692,-9.023076923076923,0.185,-0.38040000000000035,-1.0886,11.959999999999999,1.0333384615384615,4.133258461538461,4.596633846153846,1.8276923076923077,1.8573076923076923,-2.9920000000000013,-0.6663846153846151,121.011,4.190812307692307,0.5090923076923077,0.4571538461538462,50.76953846153846,-1.2876153846153846,51.69292307692308,0.5332307692307693,67,88,327,188,29,11,12,4234,1483,585,119,348,582,0.2594017841525275,37.0,15,35.0,5,5964.0,45,675,61.0,37.0,127.0,13,0.0,,1411.3333333333333,3.730514879546528,1974 - 1986,Vern Ruhle,1986,1
97,spillda01,95.64285714285714,1.4706428571428571,9.685714285714285,0.7785714285714286,3.5500000000000003,5.3,1.4512396694214875,350.64285714285717,0.07622142857142856,96.27314908006808,45.98964285714286,1.1827857142857143,161.14285714285714,158.71428571428572,99.21428571428571,99.45714285714287,56.142857142857146,-28.835714285714285,0.19049999999999997,-4.1272,-0.5812,9.33,1.0036357142857144,4.463797857142857,4.582577142857143,1.8572857142857142,1.8644285714285715,-37.338,-2.942214285714286,96.307,4.3244042857142855,0.48586428571428575,0.47310714285714284,52.44871428571429,-2.662571428571429,53.475857142857144,-1.3737857142857144,75,89,556,123,19,50,3,4478,1585,699,134,605,878,0.2614217384133267,65.0,51,13.0,2,6526.0,223,786,76.0,64.0,113.0,12,0.0,,1492.6666666666667,4.214604734256365,1974 - 1985,Dan Spillner,1985,1
98,tekulke01,125.6470588235294,1.4285882352941177,9.064705882352941,0.5647058823529412,3.8,5.252941176470588,1.5865580448065173,274.94117647058823,0.06027647058823529,126.90740921552411,35.40476470588235,1.4664176470588237,253.52941176470588,0.0,101.76470588235294,102.43417647058824,30.941176470588236,-6.705882352941177,0.1796470588235294,10.5812,2.0502000000000002,26.14,0.7943117647058823,4.137779999999999,4.2005735294117645,1.8223529411764705,1.8268823529411764,104.12700000000001,5.480705882352941,224.01,4.088719411764706,0.49654117647058826,0.4876588235294118,38.772,-0.2657058823529411,37.066294117647054,-3.0694117647058823,94,90,1050,0,0,184,0,4310,1305,455,63,491,779,0.2324131789848619,179.0,23,17.0,3,6001.0,638,526,92.0,43.0,162.0,16,0.0,,1436.6666666666667,2.850348027842227,1974 - 1989,Kent Tekulve,1989,1
99,underto01,96.76923076923077,1.4387692307692308,9.069230769230769,0.7,3.8846153846153846,5.661538461538461,1.43202416918429,390.3076923076923,0.08442307692307692,97.15668013090291,52.61476923076923,1.6092615384615385,78.07692307692308,287.9230769230769,99.07692307692308,99.53730769230768,59.38461538461539,23.792307692307695,0.1896153846153846,-2.6438,-1.5054,10.76,1.1468076923076924,4.474936923076923,4.668888461538462,1.8568461538461538,1.8684615384615384,-22.422,-1.9907692307692306,121.046,4.305343846153846,0.48246923076923076,0.4625,59.01,1.4322307692307692,57.65984615384615,0.37115384615384617,86,87,379,203,35,18,6,4758,1554,685,130,662,948,0.2461977186311787,38.0,62,28.0,12,6814.0,68,772,79.0,51.0,164.0,11,0.0,,1586.0,3.8871374527112232,1974 - 1984,Tom Underwood,1984,1
100,anderla02,134.73684210526315,1.2628947368421053,8.521052631578948,0.46842105263157896,2.863157894736842,6.742105263157894,2.437299035369775,160.68421052631578,0.03641578947368421,136.49883147687396,22.089052631578948,1.1911052631578947,152.73684210526315,4.421052631578948,100.3157894736842,100.70636842105263,21.157894736842106,-13.663157894736843,0.18657894736842104,4.3605,0.1256,13.85,0.4927052631578947,4.227518421052632,4.36994,1.837157894736842,1.8464736842105263,41.596,1.8856842105263156,126.596,4.240883157894737,0.5025157894736842,0.48620526315789475,24.699052631578947,-0.4757368421052631,23.347157894736842,-1.8574736842105264,40,39,699,1,0,49,0,2986,932,348,58,311,758,0.2378764675855028,64.0,21,17.0,7,4171.0,267,402,53.0,40.0,71.0,17,0.0,,995.3333333333334,3.146684527796383,1975 - 1994,Larry Andersen,1994,2
101,candejo01,108.78260869565217,1.2737391304347825,9.021739130434783,0.908695652173913,2.4391304347826086,6.608695652173913,2.8260135135135136,343.3478260869565,0.07423913043478261,109.54450231439604,46.45121739130435,2.1139521739130434,32.78260869565217,296.6521739130435,100.52173913043478,100.69508695652175,45.130434782608695,0.8913043478260873,0.18599999999999997,17.998,-1.1395,39.91,1.0019869565217392,4.03858,4.623179130434783,1.8241739130434784,1.8609565217391304,166.611,6.573869565217392,382.774,4.2298604347826085,0.5236217391304347,0.45919565217391306,51.262130434782605,0.6728260869565217,52.37439130434783,1.0998260869565217,177,122,600,356,54,29,13,7577,2399,935,245,592,1673,0.240477145148356,63.0,28,37.0,26,10366.0,82,1038,105.0,93.0,182.0,19,0.0,,2525.6666666666665,3.3317935858519205,1975 - 1993,John Candelaria,1993,4
102,eckerde01,142.04,1.12976,8.356,0.9520000000000001,1.808,7.12,3.2533875338753386,404.0,0.088584,142.11647858967552,59.26052,1.4039840000000001,95.52,298.76,100.16,99.92824,55.28,7.016,0.19899999999999998,30.4363,0.13510000000000005,62.25,1.268076,4.2063568,4.862278,1.84996,1.89024,267.284,10.64188,577.356,4.4882008,0.5328,0.46214,64.40664,-0.05740000000000002,65.97136,0.18460000000000001,197,171,1071,361,100,390,20,9857,3076,1278,347,738,2401,0.2378411814737493,91.0,28,75.0,16,13534.0,577,1382,109.0,93.0,146.0,24,1.0,BBWAA,3285.6666666666665,3.500659429846809,1975 - 1998,Dennis Eckersley,1998,3
103,flanami01,103.94736842105263,1.4012631578947368,9.426315789473684,0.7999999999999999,3.205263157894737,4.863157894736842,1.6752808988764045,477.7894736842105,0.10433684210526316,104.7415615414216,63.11657894736842,1.1166105263157895,30.210526315789473,407.1578947368421,97.21052631578948,97.53610526315789,68.47368421052632,26.626315789473683,0.19747368421052633,0.39459999999999984,-1.3642,25.53,1.3954368421052632,4.4315536842105265,4.980671578947368,1.863315789473684,1.8951578947368422,2.370000000000001,0.14994736842105263,266.277,4.455560526315789,0.5030631578947368,0.44778947368421046,72.06778947368421,2.9546842105263154,68.59842105263158,1.6793157894736843,167,143,526,404,101,4,19,8310,2806,1199,251,890,1491,0.2524289312702411,41.0,84,41.0,12,11684.0,49,1301,110.0,76.0,301.0,18,0.0,,2770.0,3.895667870036101,1975 - 1992,Mike Flanagan,1992,-1
104,guidrro01,117.35714285714286,1.2372142857142858,8.564285714285715,0.8142857142857143,2.5714285714285716,6.785714285714286,2.8088467614533967,511.57142857142856,0.11315,118.04159394382701,74.57728571428572,0.9133642857142857,18.928571428571427,493.64285714285717,97.07142857142857,96.89921428571428,68.07142857142857,8.464285714285714,0.19685714285714287,26.3062,-1.1094,47.85,1.6169071428571429,3.96696,5.007692857142857,1.8339285714285716,1.8960714285714286,232.666,16.693428571428573,460.717,4.447934285714285,0.5545071428571429,0.44457142857142856,85.2957142857143,0.04557142857142874,84.69042857142857,2.2863571428571428,170,91,368,323,95,4,26,7176,2198,874,226,633,1778,0.2344783443567313,24.0,56,13.0,8,9794.0,23,953,70.0,65.0,172.0,14,0.0,,2392.0,3.2884615384615383,1975 - 1988,Ron Guidry,1988,-1
105,lerchra01,79.5,1.5445833333333334,9.858333333333333,0.7583333333333333,4.05,4.783333333333333,1.1736111111111112,314.75,0.06990833333333334,80.95960126122527,38.052,0.7386166666666667,38.25,235.83333333333334,99.91666666666667,100.25616666666667,50.916666666666664,11.266666666666666,0.18233333333333332,-12.9706,-0.7384,-3.72,0.8316,4.681199166666667,4.466834166666667,1.8596666666666666,1.8470833333333332,-120.191,-10.53225,-28.077,4.147171666666666,0.44540833333333335,0.4660333333333333,42.29091666666667,2.008,40.900749999999995,0.7134166666666667,60,64,253,164,18,3,2,3298,1232,553,101,432,507,0.2719646799116997,26.0,39,10.0,7,4829.0,31,612,62.0,61.0,102.0,11,0.0,,1099.3333333333333,4.527289266221953,1975 - 1986,Randy Lerch,1986,2
106,mcclubo01,100.95238095238095,1.545190476190476,9.338095238095239,0.9571428571428572,4.576190476190476,5.942857142857143,1.4104627766599598,175.0952380952381,0.03656190476190476,102.75372527173856,23.54061904761905,1.2536714285714285,96.71428571428571,66.61904761904762,98.66666666666667,98.84466666666665,26.238095238095237,-3.747619047619047,0.19057142857142856,-1.0888,-0.6132,9.34,0.5247047619047619,4.385884285714286,4.46816,1.851904761904762,1.856809523809524,-10.972,-0.5538571428571428,94.62599999999999,4.3165523809523805,0.4928238095238095,0.48431904761904765,27.271571428571427,-0.12900000000000003,25.71561904761905,-0.957952380952381,68,57,698,73,12,52,1,3476,1125,490,104,497,701,0.244512062595088,39.0,29,34.0,30,5005.0,233,551,48.0,51.0,96.0,19,0.0,,1158.6666666666667,3.806098964326812,1975 - 1993,Bob McClure,1993,2
107,mintogr01,118.29411764705883,1.436764705882353,8.994117647058824,0.4117647058823529,3.9529411764705884,3.605882352941176,0.9917184265010351,223.76470588235293,0.049176470588235294,119.71370805490234,27.08947058823529,1.3183,192.23529411764707,7.294117647058823,97.88235294117646,98.8414705882353,26.58823529411765,-26.7764705882353,0.18523529411764705,5.3563,0.6997,16.88,0.6374058823529412,4.270446470588235,4.385174117647059,1.838235294117647,1.8451764705882354,53.948,2.734529411764706,152.227,4.20608294117647,0.49392352941176465,0.4809647058823529,31.081294117647055,-1.479470588235294,29.76164705882353,-2.3186470588235295,59,65,710,7,0,150,0,3392,1082,389,43,483,479,0.2418417523468931,131.0,56,16.0,9,4810.0,415,452,74.0,35.0,153.0,16,0.0,,1130.6666666666667,3.096403301886792,1975 - 1990,Greg Minton,1990,2
108,mooredo01,108.23076923076923,1.4651538461538463,9.984615384615385,0.6538461538461539,3.2,5.776923076923077,2.236559139784946,164.76923076923077,0.03525384615384615,109.7162727770502,22.753615384615387,1.1849153846153846,140.3846153846154,10.692307692307692,103.61538461538461,104.78115384615384,23.692307692307693,-7.323076923076922,0.188,-0.2156999999999999,0.11050000000000001,6.07,0.4755076923076923,4.343500769230769,4.4180646153846155,1.8469230769230771,1.8513076923076923,2.105999999999999,-0.10876923076923065,59.45,4.273933076923077,0.49246923076923077,0.48468461538461544,24.23723076923077,-0.07253846153846157,23.854307692307692,-1.7474615384615384,43,40,416,4,0,89,0,1964,698,267,53,186,416,0.2622088655146506,49.0,22,8.0,14,2793.0,229,308,48.0,26.0,52.0,13,0.0,,654.6666666666666,3.670570264765785,1975 - 1988,Donnie Moore,1988,0
109,stoddti01,108.61538461538461,1.450923076923077,8.676923076923076,0.9153846153846155,4.3769230769230765,7.053846153846154,1.6348314606741574,165.23076923076923,0.0362,109.79801090337259,24.74015384615385,1.3256307692307692,161.6153846153846,6.538461538461538,98.6923076923077,99.57338461538461,26.307692307692307,9.761538461538462,0.19392307692307692,-1.3010000000000002,-1.1402,4.6499999999999995,0.5456769230769231,4.474650769230769,4.535224615384616,1.8616153846153847,1.8652307692307692,-10.768,-0.9869230769230768,56.931,4.386583076923077,0.49135384615384614,0.48452307692307695,28.047846153846155,0.3586153846153846,25.479384615384614,-2.1283846153846153,41,35,485,0,0,76,0,2189,680,320,72,356,582,0.2370163820146392,45.0,33,10.0,2,3158.0,262,343,37.0,31.0,65.0,13,0.0,,729.6666666666666,3.947007766103244,1975 - 1989,Tim Stoddard,1989,0
110,vuckope01,98.72727272727273,1.503090909090909,9.60909090909091,0.5545454545454546,3.9181818181818184,5.254545454545454,1.618348623853211,423.1818181818182,0.09275454545454545,99.51003148113564,55.764818181818185,1.2475545454545456,47.18181818181818,349.72727272727275,99.54545454545455,100.14381818181818,60.45454545454545,-15.663636363636364,0.18990909090909092,3.8943,-0.6753,16.740000000000002,1.2282636363636363,4.47244,4.756904545454545,1.8549090909090908,1.8734545454545455,33.831,2.7682727272727274,161.386,4.302336363636363,0.4879181818181818,0.45325454545454547,61.992909090909095,-0.3539090909090909,63.53009090909091,1.0976363636363637,93,69,286,186,38,10,8,4366,1454,592,107,545,882,0.249828178694158,29.0,46,35.0,10,6189.0,67,665,67.0,41.0,125.0,11,0.0,,1455.3333333333333,3.6610169491525424,1975 - 1986,Pete Vuckovich,1986,1
111,andujjo01,94.57142857142857,1.334357142857143,8.778571428571428,0.7142857142857143,3.2285714285714286,4.414285714285714,1.411764705882353,506.7142857142857,0.11029285714285715,95.04780097673745,60.53828571428571,1.0465142857142857,32.642857142857146,428.7142857142857,95.21428571428571,95.68557142857142,68.21428571428571,10.514285714285714,0.1824285714285714,-1.6609999999999996,-1.336,16.71,1.40885,4.2968464285714285,4.581947857142858,1.835214285714286,1.8532142857142857,-4.687999999999999,-1.4770714285714288,177.891,4.146672142857143,0.4855285714285714,0.45415,70.99907142857143,1.981,67.87942857142858,1.8062142857142856,127,118,405,305,68,9,19,6459,2016,857,155,731,1032,0.2378761061946902,65.0,33,51.0,33,9008.0,37,955,97.0,55.0,168.0,13,0.0,,2153.0,3.582443102647469,1976 - 1988,Joaquin Andujar,1988,-1
112,bairdo01,102.76470588235294,1.3714117647058823,8.458823529411765,0.9176470588235294,3.8823529411764706,6.623529411764705,1.7012345679012346,160.2941176470588,0.03546470588235294,104.0531056805075,22.33764705882353,1.2286117647058825,150.1764705882353,9.941176470588236,98.76470588235294,99.03288235294117,23.41176470588235,20.5,0.18605882352941178,-1.3241,-0.3631000000000001,6.95,0.5068882352941176,4.331541176470588,4.362936470588235,1.8428823529411764,1.8450000000000002,-11.354,-0.9357647058823528,67.478,4.227191176470589,0.4894764705882353,0.4854941176470588,25.506764705882354,0.664235294117647,22.743882352941178,-1.8551764705882352,55,43,584,5,0,81,0,2728,839,367,86,405,689,0.2352116624614522,77.0,43,7.0,2,3902.0,299,398,49.0,34.0,64.0,15,0.0,,909.3333333333334,3.63233137829912,1976 - 1990,Doug Bair,1990,0
113,barkele01,99.83333333333333,1.3773333333333333,8.666666666666666,0.6083333333333333,3.725,6.316666666666666,1.9005847953216375,340.8333333333333,0.07693333333333334,100.64017798040099,49.76208333333333,0.9627666666666667,24.25,306.6666666666667,102.75,103.44433333333335,57.916666666666664,-18.141666666666666,0.19233333333333333,1.5764,-0.8207,13.25,1.0409,4.216095,4.833874166666667,1.84225,1.8803333333333334,14.490000000000002,1.0500833333333335,136.959,4.346749166666666,0.5165833333333333,0.4503,54.12316666666666,-2.38175,59.12416666666667,1.2455,74,76,248,194,35,5,7,3971,1289,639,96,513,975,0.2450570342205323,20.0,65,21.0,2,5674.0,26,695,65.0,41.0,109.0,11,0.0,,1323.6666666666667,4.344749433392092,1976 - 1987,Len Barker,1987,1
114,haasmo01,95.75,1.3291666666666666,9.283333333333333,0.9083333333333333,2.6750000000000003,4.866666666666666,1.9564220183486238,456.4166666666667,0.09796666666666666,96.51956601810987,59.98891666666666,1.038475,10.916666666666666,402.8333333333333,96.25,97.05741666666667,67.16666666666667,0.20000000000000048,0.19766666666666666,2.5041,-0.8094,17.36,1.3046166666666668,4.4825675,5.015901666666667,1.8663333333333334,1.89775,19.016000000000002,1.60775,176.419,4.4661175,0.5007166666666667,0.4453916666666667,68.99766666666666,-0.1313333333333333,68.75133333333333,1.93825,100,83,266,252,56,2,8,4965,1717,738,162,436,853,0.2569589943130799,36.0,40,10.0,4,6928.0,8,806,39.0,65.0,126.0,12,0.0,,1655.0,4.013293051359517,1976 - 1987,Moose Haas,1987,1
115,kneppbo01,97.5625,1.3623750000000001,9.30625,0.75625,2.94375,4.71875,1.7187864644107351,559.9375,0.12544375,98.22083902751265,65.779875,0.8164875,13.8125,493.9375,95.9375,96.185,78.625,-14.55625,0.17931249999999999,-2.2913000000000006,-1.4236,20.939999999999998,1.5407125,4.12644375,4.5717125,1.82025,1.8495,-16.419999999999995,-2.2861874999999996,210.046,4.08348625,0.5000187500000001,0.44799375,77.066,-1.7134375000000002,77.59875,2.3625,146,155,445,413,78,1,30,8124,2737,1106,228,857,1473,0.2520025780314888,78.0,60,47.0,13,11488.0,10,1258,134.0,73.0,262.0,15,0.0,,2708.0,3.675775480059084,1976 - 1990,Bob Knepper,1990,-1
116,krukomi01,92.71428571428571,1.3827142857142858,9.164285714285715,0.7571428571428571,3.257142857142857,5.621428571428572,1.926988265971317,497.42857142857144,0.11040000000000001,93.37550786158147,65.24921428571429,1.0192857142857144,5.571428571428571,463.85714285714283,102.42857142857143,103.00792857142856,76.35714285714286,-23.685714285714287,0.17957142857142855,2.4189,-1.1032,21.35,1.4318642857142856,4.1057378571428575,4.5570007142857145,1.820142857142857,1.8485714285714285,32.945,1.1782142857142854,217.829,4.085743571428571,0.49955714285714287,0.4498357142857143,71.8755,-2.884857142857143,78.71035714285713,2.3365714285714283,124,117,369,355,41,1,10,6572,2188,949,196,767,1478,0.2497716894977169,84.0,71,47.0,22,9393.0,4,1069,100.0,69.0,147.0,14,0.0,,2190.6666666666665,3.8988131466828975,1976 - 1989,Mike Krukow,1989,-1
117,langfri01,83.18181818181819,1.5491818181818182,11.036363636363635,1.2090909090909092,2.936363636363636,3.9,1.6129807692307692,462.0,0.10273636363636363,83.6695199903371,57.30436363636363,1.1075545454545455,33.27272727272727,373.3636363636364,94.63636363636364,95.66481818181819,67.72727272727273,1.0454545454545467,0.19554545454545452,-2.376,-1.0487,10.77,1.2897999999999998,4.904883636363636,4.887488181818181,1.8875454545454546,1.8880000000000001,-30.734999999999996,-2.7873636363636365,110.40299999999999,4.423166363636363,0.45804545454545453,0.4534636363636364,67.60972727272727,0.8070000000000003,64.93318181818182,1.4310909090909092,73,106,260,196,85,0,10,4473,1570,664,160,416,671,0.2598047327486348,29.0,38,18.0,4,6329.0,24,745,46.0,53.0,111.0,11,0.0,,1491.0,4.00804828973843,1976 - 1986,Rick Langford,1986,1
118,martide01,105.79166666666667,1.328875,9.233333333333333,0.8333333333333334,2.7416666666666667,4.75,1.8446351931330471,548.2083333333334,0.1240875,106.39344851646699,72.72408333333333,1.2070291666666666,34.083333333333336,465.875,98.08333333333333,98.57170833333333,76.45833333333333,11.608333333333334,0.19720833333333332,14.6503,-2.609,49.26,1.5515,4.30935,5.00325625,1.8534166666666667,1.8959166666666667,126.584,4.720166666666667,495.755,4.46314625,0.5217333333333333,0.44624166666666665,82.45825,1.5750416666666667,81.73266666666667,2.088083333333333,245,193,692,562,122,8,30,11999,3897,1643,372,1165,2149,0.2451560140915953,71.0,83,122.0,30,16754.0,51,1835,120.0,109.0,332.0,23,0.0,,3999.6666666666665,3.6970580881740154,1976 - 1998,Dennis Martinez,1998,3
119,mcgresc01,94.38461538461539,1.375,9.953846153846154,0.9769230769230769,2.4384615384615382,3.946153846153846,1.7451737451737452,563.6923076923077,0.1253923076923077,94.8193613353012,71.85553846153847,0.9025692307692308,24.923076923076923,469.0769230769231,96.61538461538461,97.91546153846154,79.3076923076923,18.592307692307692,0.1973076923076923,1.2656999999999994,-1.3257,20.21,1.5597153846153846,4.631364615384616,5.002481538461538,1.874,1.896923076923077,2.085999999999995,0.22984615384615326,204.862,4.45942,0.4873,0.4456923076923077,82.22346153846154,2.7273076923076927,79.46815384615385,2.0675384615384615,138,108,356,309,83,5,23,6422,2245,949,235,518,904,0.2590284989038883,26.0,28,26.0,12,8982.0,24,1031,76.0,75.0,185.0,13,0.0,,2140.6666666666665,3.9898785425101218,1976 - 1988,Scott McGregor,1988,-1
120,sambijo01,148.36363636363637,1.3163636363636362,8.781818181818181,0.7181818181818183,3.0818181818181816,6.3,2.5076923076923077,168.72727272727272,0.03861818181818182,150.8549604655714,22.386272727272726,1.4403272727272727,162.27272727272728,9.272727272727273,94.18181818181819,94.58163636363635,21.90909090909091,-3.0454545454545454,0.18472727272727274,1.9514,0.5933,8.43,0.534009090909091,4.286754545454546,4.321418181818182,1.838,1.8408181818181817,18.442,1.2413636363636362,71.538,4.201020909090909,0.49334545454545453,0.48688181818181814,27.051454545454547,0.003181818181818154,23.585636363636365,-1.9931818181818182,37,38,461,5,1,84,1,1887,562,212,48,195,489,0.2294814209881584,32.0,18,10.0,1,2588.0,274,241,35.0,15.0,60.0,11,0.0,,629.0,3.0333863275039747,1976 - 1987,Joe Sambito,1987,0
121,sutclri01,95.94117647058823,1.4371176470588236,9.152941176470588,0.8176470588235294,3.7823529411764705,5.305882352941176,1.553191489361702,506.3529411764706,0.10967647058823529,96.40016221512091,69.95917647058823,1.2249705882352941,21.705882352941178,453.1764705882353,103.41176470588235,102.66611764705883,77.88235294117646,-15.511764705882353,0.18682352941176472,7.6668,-1.8366,30.79,1.4696823529411764,4.213485882352941,4.750157058823529,1.8353529411764706,1.8691176470588236,62.29299999999999,3.175117647058823,301.217,4.240942352941176,0.5076411764705882,0.44746470588235293,75.23711764705882,-1.8003529411764705,81.54664705882354,2.1441764705882354,171,139,457,392,72,6,18,8093,2662,1223,236,1081,1679,0.2475127847512784,75.0,100,46.0,38,11548.0,30,1324,110.0,89.0,185.0,18,0.0,,2697.6666666666665,4.080192759174596,1976 - 1994,Rick Sutcliffe,1994,-1
122,suttebr01,146.33333333333334,1.1704166666666667,7.75,0.7166666666666667,2.783333333333333,7.45,2.7864077669902914,250.58333333333334,0.05459166666666667,147.1073382936508,37.236333333333334,1.9690750000000001,260.5,0.0,105.91666666666667,105.92108333333333,30.833333333333332,-19.650000000000002,0.17858333333333332,10.7777,3.8862,24.450000000000003,0.8155583333333333,3.9378766666666665,4.1903375,1.8086666666666666,1.82475,103.398,7.90775,189.818,4.063041666666667,0.514225,0.48593333333333333,39.66866666666667,-0.6691666666666666,39.44983333333333,-3.143916666666667,68,71,661,0,0,300,0,3126,879,328,77,309,861,0.2194756554307116,83.0,37,13.0,8,4251.0,512,370,75.0,25.0,85.0,12,1.0,BBWAA,1042.0,2.833013435700576,1976 - 1988,Bruce Sutter,1988,2
123,aasedo01,124.92307692307692,1.3711538461538462,8.376923076923077,0.7538461538461539,3.9538461538461536,5.43076923076923,1.4026258205689277,273.53846153846155,0.059730769230769226,126.58519318431982,37.35153846153846,1.5714384615384616,122.6923076923077,133.30769230769232,98.46153846153847,98.38838461538461,38.69230769230769,-9.100000000000001,0.19576923076923075,4.1409,0.2035,15.09,0.8267538461538462,4.278413846153846,4.695793846153846,1.8527692307692307,1.8772307692307693,38.559999999999995,2.910230769230769,143.029,4.433120000000001,0.5168999999999999,0.47344615384615385,42.06669230769231,-1.309923076923077,41.65846153846154,-0.9815384615384615,66,60,448,91,22,82,5,3328,1085,468,89,457,641,0.2458644912757761,45.0,22,7.0,3,4730.0,235,503,50.0,34.0,106.0,13,0.0,,1109.3333333333333,3.796875,1977 - 1990,Don Aase,1990,2
124,bannifl01,99.06666666666666,1.3662666666666667,8.94,1.0933333333333333,3.353333333333333,6.413333333333333,2.0366430260047284,490.4,0.10775333333333334,99.50171811829908,73.429,1.2950333333333333,19.0,458.6,101.0,101.07733333333334,79.26666666666667,2.026666666666666,0.1966,5.5772,-1.5001,26.43,1.49054,4.349713333333333,4.955832666666667,1.8581333333333334,1.8934666666666666,53.394000000000005,3.420066666666666,277.656,4.448362666666666,0.5107333333333333,0.44947333333333334,80.27613333333333,1.2697333333333334,82.82626666666667,2.207133333333333,134,143,431,363,62,0,16,7164,2320,1078,291,846,1723,0.2446225221425559,39.0,84,40.0,9,10187.0,13,1189,79.0,61.0,171.0,15,0.0,,2388.0,4.062814070351759,1977 - 1992,Floyd Bannister,1992,-1
125,clancji01,95.75,1.399625,9.025,0.8625,3.575,5.01875,1.501583949313622,512.3125,0.112375,95.93479273998756,72.5661875,1.01561875,30.0625,441.9375,102.375,101.960375,81.5,8.275,0.1938125,-1.2763000000000009,-1.5092,20.740000000000002,1.4710375,4.489188125,4.884521875,1.863,1.885875,-16.579,-1.1295000000000002,216.87,4.39566125,0.4916125,0.45111875,78.4425,2.1138125,80.4638125,1.954875,140,167,472,381,74,10,11,7552,2513,1182,244,947,1422,0.2496770988574267,45.0,101,32.0,4,10772.0,38,1304,70.0,84.0,212.0,15,0.0,,2517.333333333333,4.225900423728813,1977 - 1991,Jim Clancy,1991,4
126,hernawi01,117.71428571428571,1.3131428571428572,8.45,0.7928571428571428,3.357142857142857,7.0,2.2578796561604584,224.21428571428572,0.048557142857142854,118.49857688055424,33.20164285714286,1.4322,211.35714285714286,12.5,102.92857142857143,103.43242857142857,30.785714285714285,-12.214285714285714,0.18892857142857142,6.6045,0.011699999999999988,16.57,0.7105357142857143,4.238061428571428,4.411913571428571,1.8410714285714285,1.8517142857142856,64.07600000000001,4.316857142857143,156.97299999999998,4.289069285714286,0.5056428571428572,0.48692857142857143,36.521928571428575,-0.33099999999999996,35.36257142857143,-2.6918571428571427,70,63,744,11,0,147,0,3134,952,392,97,349,788,0.2329906999510523,79.0,37,25.0,10,4366.0,419,431,65.0,36.0,72.0,13,0.0,,1044.6666666666667,3.3771537970644543,1977 - 1989,Willie Hernandez,1989,2
